Id,sex,site,Glabella x,Glabella y,Glabella z,Nasion x,Nasion y,Nasion z,Nasospinale x,Nasospinale y,Nasospinale z,Prosthion x,Prosthion y,Prosthion z,Dacryon right x,Dacryon right y,Dacryon right z,Zygoorbitale right x,Zygoorbitale right y,Zygoorbitale right z,Frontomalare orb. R x,Frontomalare orb. R y,Frontomalare orb. R z,Infraorbital Foramen R x,Infraorbital Foramen R y,Infraorbital Foramen R z,Zygomaxillare R x,Zygomaxillare R y,Zygomaxillare R z,Alare R x,Alare R y,Alare R z,Dacryon L x,Dacryon L y, Dacryon L z,Zygoorbitale L x,Zygoorbitale L y,Zygoorbitale L z,Frontomalare orb. L x,Frontomalare orb. L y,Frontomalare orb. L z,Infraorbital Foramen L x,Infraorbital Foramen L y,Infraorbital Foramen L z,Zygomaxillare L x,Zygomaxillare L y,Zygomaxillare L z,Alare L x,Alare L y,Alare L z
Theben734W,female,MittelAegypten,0.0,-0.2523622504354952,0.08744073963264579,0.0,-0.19662632127624696,0.06981477259766056,0.0,0.14478233198388535,0.09494007120811251,0.0,0.24892807812266587,0.07697244818408017,0.06682357715078635,-0.12584639903466915,-0.005713345142846615,0.19804301453948514,0.014495725308600568,-0.011738956247652702,0.32947153091019027,-0.1693584029316017,-0.047232628022842074,0.18830658188542765,0.08148388357663597,-0.03412771362360746,0.3243826735045357,0.12923729084793145,-0.10568827713358735,0.09071922856384296,0.09762698303569826,0.03991690435928662,-0.06682357715078635,-0.12584639903466915,-0.005713345142846615,-0.19804301453948514,0.014495725308600566,-0.0117389562476527,-0.32947153091019027,-0.1693584029316017,-0.047232628022842074,-0.18830658188542765,0.08148388357663597,-0.03412771362360746,-0.32438267350453565,0.12923729084793145,-0.10568827713358733,-0.09071922856384294,0.09762698303569828,0.03991690435928662
Theben714W,female,MittelAegypten,0.0,-0.25956797975189244,0.07885667311453358,0.0,-0.187465586683773,0.06756615648672094,0.0,0.16964786013588815,0.06631686733067277,0.0,0.2582243254352987,0.10285221378308962,0.07230894422374765,-0.12064904451349198,-0.010135765600477074,0.17776994776686225,-0.0024569845408803407,-0.005458859480619593,0.31992538475948523,-0.18537993976039854,-0.0464906780243271,0.2007746535891894,0.06889938101930296,-0.04530145547202811,0.32665046413526255,0.12274391517902888,-0.08100520198209682,0.09130046244430783,0.1264233630486784,0.030596005202040134,-0.07230894422374765,-0.12064904451349198,-0.010135765600477074,-0.17776994776686228,-0.0024569845408803407,-0.005458859480619592,-0.31992538475948523,-0.18537993976039854,-0.0464906780243271,-0.20077465358918936,0.06889938101930296,-0.04530145547202811,-0.32665046413526255,0.12274391517902887,-0.08100520198209682,-0.09130046244430783,0.1264233630486784,0.030596005202040134
Theben716W,female,MittelAegypten,0.0,-0.2457305537434749,0.07501483678359964,0.0,-0.19078889188516523,0.07201651427410374,0.0,0.17517107951746064,0.08391732383186418,0.0,0.2630663358924896,0.08074332159953691,0.07152721713424642,-0.12241543148610859,2.0602233531800788E-4,0.1912260160531231,0.005485754955997239,-4.928681208934622E-4,0.3375274287258148,-0.16579353608538464,-0.06374353081634185,0.1986455519270375,0.06860071309634735,-0.03745554735110289,0.31861674351907987,0.1088285458436088,-0.08533658561571353,0.10102520242763427,0.10443496878488472,0.03097651132418139,-0.07152721713424642,-0.12241543148610858,2.0602233531800788E-4,-0.19122601605312306,0.005485754955997239,-4.928681208934622E-4,-0.33752742872581487,-0.1657935360853846,-0.06374353081634185,-0.1986455519270375,0.06860071309634735,-0.03745554735110289,-0.31861674351907987,0.1088285458436088,-0.08533658561571353,-0.10102520242763426,0.10443496878488472,0.03097651132418139
Theben727W,female,MittelAegypten,0.0,-0.2425204990571128,0.08822632089097113,0.0,-0.18314147460737928,0.07921154364010724,0.0,0.12241992002234839,0.07307699622442644,0.0,0.24761403910848406,0.07781767228478467,0.07469893754739249,-0.13662440683557997,0.015443389719143802,0.19561116716396318,0.006687222641201241,-0.001890208719679415,0.33729893404476985,-0.164021368230292,-0.06254878436415065,0.17766399278626832,0.07753466781932866,-0.03845726322112196,0.3272662433293293,0.1610553945053496,-0.10895123543525335,0.08332099665516988,0.08318249736682226,0.037237835500916826,-0.07469893754739249,-0.13662440683557997,0.015443389719143802,-0.19561116716396315,0.006687222641201241,-0.001890208719679415,-0.33729893404476985,-0.164021368230292,-0.06254878436415065,-0.1776639927862683,0.07753466781932866,-0.03845726322112196,-0.3272662433293293,0.1610553945053496,-0.10895123543525337,-0.08332099665516988,0.08318249736682226,0.037237835500916826
Theben690W,female,MittelAegypten,0.0,-0.2478622716894105,0.08210448309289506,0.0,-0.19444382586200934,0.07114989198081337,0.0,0.1738966696102045,0.07915811931787187,0.0,0.25884815499659386,0.07637816358881215,0.0695306191394191,-0.1397561809842423,0.003707607584729768,0.18111111257833426,-0.0018206119609792213,-0.0039036054882377264,0.34300055802916807,-0.1623664403689659,-0.06478381228753531,0.18326404816148487,0.0867515111792809,-0.026493382820292927,0.3161882448101999,0.12113544415327414,-0.09807859132590152,0.09042686271399353,0.10083691445394319,0.03515645534704143,-0.06953061913941909,-0.1397561809842423,0.003707607584729768,-0.18111111257833423,-0.0018206119609792213,-0.003903605488237727,-0.34300055802916807,-0.1623664403689659,-0.0647838122875353,-0.18326404816148487,0.0867515111792809,-0.026493382820292927,-0.3161882448101999,0.12113544415327415,-0.09807859132590152,-0.09042686271399353,0.10083691445394319,0.03515645534704144
Theben724W,female,MittelAegypten,0.0,-0.24350523213833397,0.07436022586289165,0.0,-0.1838966106780709,0.06516472382012209,0.0,0.1502330845511713,0.06283476767079221,0.0,0.2617544875678526,0.07311369334828509,0.07677662586336623,-0.12633072219371383,0.0046033799044462205,0.19397928837043524,-0.002518544704663168,0.012812055895737626,0.3264051738298388,-0.1568660640606251,-0.06866448746210736,0.1945339936443191,0.07736248529664308,-0.00943621737253228,0.3400244703889163,0.11866814754731003,-0.11313680015664519,0.08600032264304713,0.09739183346373945,0.03608536384005545,-0.07677662586336623,-0.12633072219371383,0.0046033799044462205,-0.19397928837043527,-0.002518544704663168,0.012812055895737626,-0.3264051738298388,-0.1568660640606251,-0.06866448746210736,-0.19453399364431911,0.07736248529664308,-0.00943621737253228,-0.34002447038891626,0.11866814754731003,-0.11313680015664518,-0.08600032264304713,0.09739183346373945,0.03608536384005545
Theben704W,female,MittelAegypten,0.0,-0.25642389734866294,0.062177841341533056,0.0,-0.16709495529021287,0.06346225763584726,0.0,0.13472519502207025,0.06739212114057393,0.0,0.2926671519584226,0.05306163943149661,0.08634768896796337,-0.12287695362815462,-0.008439707135837556,0.19025779166805545,-0.017907416955316644,0.013170351226409995,0.3254991312354131,-0.17288002340342945,-0.05328475775563826,0.1927530208174134,0.07826018495949225,-0.023883650558437167,0.33361257544210104,0.12863635146711327,-0.0774123290081515,0.09678828847814464,0.10483111038948675,0.026803163456929093,-0.08634768896796337,-0.12287695362815462,-0.008439707135837556,-0.19025779166805545,-0.017907416955316644,0.013170351226409997,-0.325499131235413,-0.17288002340342942,-0.05328475775563827,-0.1927530208174134,0.07826018495949225,-0.02388365055843717,-0.33361257544210104,0.12863635146711327,-0.0774123290081515,-0.09678828847814464,0.10483111038948675,0.026803163456929093
Theben702W,female,MittelAegypten,0.0,-0.23979977190488205,0.07855982412620675,0.0,-0.17898016167626146,0.06188142110233527,0.0,0.14465891885985466,0.0693233400141407,0.0,0.26109120196793206,0.06323475864271627,0.08950162732190135,-0.11835732171924,-0.003666026929855175,0.1945190418237923,0.004383066423985918,0.006063590488868246,0.3479496563146686,-0.15942290021827316,-0.06198321642392984,0.19748062886159687,0.06592181583964635,-0.012880681275290273,0.33075435393856567,0.1188592594132716,-0.0925597214462403,0.08368200459632368,0.09513098663728768,0.028526383643747787,-0.08950162732190137,-0.11835732171924,-0.003666026929855175,-0.19451904182379232,0.004383066423985918,0.006063590488868246,-0.3479496563146687,-0.15942290021827316,-0.06198321642392984,-0.1974806288615969,0.06592181583964635,-0.012880681275290271,-0.3307543539385656,0.1188592594132716,-0.0925597214462403,-0.08368200459632369,0.0951309866372877,0.028526383643747783
Theben669W,female,MittelAegypten,0.0,-0.24424377773194844,0.07565687611531115,0.0,-0.18285565277018723,0.07155430104447921,0.0,0.16033823490809876,0.08699775486729928,0.0,0.2666356617979897,0.07797562272452001,0.07178894153371353,-0.127545452601477,0.007375342179522791,0.22059336173855565,0.012180339310724916,-0.014577299484115196,0.33697073444684855,-0.16026599272768471,-0.05852942201237969,0.20001856039607332,0.07121443999501456,-0.0338698266041193,0.3106887320219938,0.11870244447096329,-0.08749690526271785,0.0927921891741674,0.08577698845048257,0.031005833808004257,-0.07178894153371353,-0.12754545260147698,0.007375342179522791,-0.22059336173855565,0.012180339310724916,-0.014577299484115196,-0.3369707344468485,-0.16026599272768471,-0.05852942201237969,-0.2000185603960733,0.07121443999501456,-0.0338698266041193,-0.3106887320219938,0.1187024444709633,-0.08749690526271785,-0.0927921891741674,0.08577698845048257,0.031005833808004254
Theben670W,female,MittelAegypten,0.0,-0.26483450322672397,0.06529565707077067,0.0,-0.18717695601556408,0.06695473931792452,0.0,0.167136191176503,0.08708287855976186,0.0,0.29494643813035404,0.08039169900534501,0.058803072333196926,-0.1354890115484163,-5.255857614845285E-4,0.17546712356049426,-0.00974157893406562,0.006319253575307577,0.33365901855860536,-0.17013139613937425,-0.057434106393816624,0.17762390112121912,0.0851865225670245,-0.03027374517224632,0.3180018639329409,0.11521872654602018,-0.10178059542696463,0.08497871785567097,0.10992115247652706,0.033832292202303535,-0.058803072333196926,-0.13548901154841633,-5.255857614845285E-4,-0.1754671235604943,-0.00974157893406562,0.006319253575307577,-0.33365901855860536,-0.17013139613937425,-0.057434106393816624,-0.17762390112121912,0.0851865225670245,-0.03027374517224632,-0.3180018639329409,0.11521872654602018,-0.10178059542696462,-0.08497871785567097,0.10992115247652705,0.033832292202303535
Theben674W,female,MittelAegypten,0.0,-0.24197279018398452,0.07144155554437777,0.0,-0.1952788243127493,0.07316333174426401,0.0,0.17616985106820915,0.0905802856769492,0.0,0.2850565290532816,0.08309092264159393,0.07352092561449075,-0.13219862201530647,0.0013342175042756598,0.20509673024499403,0.011429622059384602,5.190066061104711E-5,0.3362425408454975,-0.1625141355043465,-0.071035470101044,0.18519292189986503,0.06784611171764846,-0.024057414015442848,0.3102929189095318,0.09842732585585895,-0.10229990019438714,0.08372639309262603,0.10502231507438248,0.03686861834239484,-0.07352092561449075,-0.13219862201530647,0.0013342175042756598,-0.20509673024499403,0.011429622059384602,5.190066061104711E-5,-0.3362425408454975,-0.1625141355043465,-0.07103547010104401,-0.18519292189986505,0.06784611171764846,-0.02405741401544285,-0.3102929189095318,0.09842732585585894,-0.10229990019438714,-0.08372639309262603,0.10502231507438248,0.03686861834239484
Denderah482W,female,MittelAegypten,0.0,-0.23368849988628054,0.08757041640155941,0.0,-0.19666769846634097,0.07225636691858284,0.0,0.14840141000844936,0.08599850787487144,0.0,0.24881262854913616,0.07694691285113966,0.08026032499199469,-0.14115536051046113,0.007872110867359838,0.19597395211227697,0.00604263685358063,4.712004457791451E-4,0.3389294634318901,-0.15407911336427546,-0.05980198391852409,0.2140635763897917,0.06687956158190968,-0.02886811047464158,0.3019670042010466,0.1504554234800725,-0.11533915578861717,0.08682085828680636,0.08842793185669173,0.03427983684556732,-0.08026032499199469,-0.14115536051046113,0.007872110867359838,-0.19597395211227697,0.0060426368535806295,4.712004457791451E-4,-0.33892946343189007,-0.15407911336427546,-0.05980198391852409,-0.21406357638979173,0.06687956158190966,-0.028868110474641575,-0.3019670042010466,0.1504554234800725,-0.11533915578861717,-0.08682085828680636,0.08842793185669173,0.03427983684556732
Denderah486W,female,MittelAegypten,0.0,-0.2411065836892156,0.06620723873334428,0.0,-0.18129046481290462,0.0638241804184664,0.0,0.1487146281272053,0.07349823941312021,0.0,0.2454385585733375,0.07893834320791651,0.07792560905940822,-0.11873063226047059,0.004343946041862281,0.20452313122821966,0.0010236928263621606,0.004857019052003389,0.3383143713133123,-0.15798313113791007,-0.053835855434940114,0.19649058285016824,0.07355679524035116,-0.03498075350475713,0.33753985106695295,0.11245275774610741,-0.09200777936224545,0.08894234799355051,0.1038024484863486,0.03038942232165335,-0.07792560905940822,-0.11873063226047059,0.004343946041862281,-0.20452313122821966,0.0010236928263621606,0.00485701905200339,-0.3383143713133123,-0.15798313113791007,-0.053835855434940114,-0.19649058285016824,0.07355679524035116,-0.03498075350475713,-0.3375398510669529,0.11245275774610741,-0.09200777936224547,-0.0889423479935505,0.1038024484863486,0.03038942232165335
Abydos459W,female,MittelAegypten,0.0,-0.2275274945270252,0.08172515692140389,0.0,-0.1802049555860526,0.06741579435459867,0.0,0.15348921366112386,0.06204247945824859,0.0,0.2602429185400495,0.08864245275854411,0.07109399932790875,-0.13147366574031244,0.006610760438402245,0.18376927839732493,5.463522790584269E-4,4.921375355080098E-4,0.3453457249066335,-0.166078331362247,-0.07104444513733099,0.19032050732784112,0.08379899332759261,-0.022746004237559785,0.32523543885545325,0.11333935439539618,-0.10322229926725782,0.10052851218281937,0.09686745605646445,0.03999690892184069,-0.07109399932790875,-0.13147366574031244,0.006610760438402245,-0.1837692783973249,5.463522790584269E-4,4.921375355080098E-4,-0.3453457249066335,-0.16607833136224703,-0.07104444513733099,-0.19032050732784114,0.08379899332759261,-0.022746004237559785,-0.32523543885545325,0.11333935439539618,-0.10322229926725782,-0.10052851218281937,0.09686745605646445,0.0399969089218407
